Class,SSA_F1,SSA_F2,SSA_F3,SSA_F4,SSA_F5,SSA_F6,SSA_F7,SSA_F8,SSA_F9,SSA_F10,SSA_F11,SSA_F12,SSA_F13,SSA_F14,SSA_F15,SSA_F16,SSA_F17,SSA_F18,SSA_F19,SSA_F20,SSA_F21,SSA_F22,SSA_F23,SSA_F24,SSA_F25,SSA_F26,SSA_F27,SSA_F28,SSA_F29,SSA_F30,SSA_F31,SSA_F32,SSA_F33,SSA_F34,SSA_F35,SSA_F36,SSA_F37,SSA_F38,SSA_F39,SSA_F40,SSA_F41,SSA_F42,SSA_F43,SSA_F44,SSA_F45,SSA_F46,SSA_F47,SSA_F48,SSA_F49,SSA_F50,SSA_F51,SSA_F52,SSA_F53,SSA_F54,SSA_F55,SSA_F56,SSA_F57,SSA_F58,SSA_F59,SSA_F60,SSA_F61,SSA_F62,SSA_F63,SSA_F64,SSA_F65,SSA_F66,SSA_F67,SSA_F68,SSA_F69,SSA_F70,SSA_F71,SSA_F72,SSA_F73,SSA_F74,SSA_F75,SSA_F76,SSA_F77,SSA_F78,SSA_F79,SSA_F80,SSA_F81,SSA_F82,SSA_F83,SSA_F84,SSA_F85,SSA_F86,SSA_F87,SSA_F88,SSA_F89,SSA_F90,SSA_F91,SSA_F92,SSA_F93,SSA_F94,SSA_F95,SSA_F96,SSA_F97,SSA_F98,SSA_F99,SSA_F100,SSA_F101,SSA_F102,SSA_F103,SSA_F104,SSA_F105,SSA_F106,SSA_F107,SSA_F108,SSA_F109,SSA_F110,SSA_F111,SSA_F112,SSA_F113,SSA_F114,SSA_F115,SSA_F116,SSA_F117,SSA_F118,SSA_F119,SSA_F120,SSA_F121
0,0.05214724,0.049079753,0.0398773,0.042944785,0.006134969,0.042944785,0.10429448,0.049079753,0.021472393,0.07668711,0.092024535,0.09815951,0.021472393,0.042944785,0.0153374225,0.042944785,0.058282208,0.012269938,0.06134969,0.07055215,0.0,-0.110165134,0.24326216,-0.3560658,0.13530333,0.1458869,-0.0089639835,-0.57720685,0.16256143,-0.117045216,0.22344655,0.06638706,-0.8118984,0.18673882,-0.38033944,0.096085675,-0.2676766,-0.052209433,-0.33122244,0.3077047,0.31829542,0.25042662,-0.21598263,0.44195977,0.035873607,0.024285056,0.012494669,0.052012537,-0.16348815,-0.36945355,-0.31274357,0.45061067,0.36264274,-0.17459755,-0.228601,-0.117722,-0.19796781,-0.24277388,0.2383854,0.08446311,-0.43921056,0.24022217,0.07112711,-0.1535219,0.35088688,-0.08328162,0.14997028,0.4369923,-0.050894607,0.20132093,-0.6427619,-0.30769917,-0.33419976,-0.07957186,0.022943908,-0.097724736,-0.29915532,-0.09676254,-0.057789672,-0.4504896,0.034621928,0.47439903,0.34249806,0.011229931,0.3260117,-0.33991522,-0.35650313,-0.104392625,-0.2243453,-0.02497263,0.070788845,-0.41637847,0.2765732,0.1446845,0.5844501,-0.10580404,-0.5333745,-0.30587304,-0.053355996,0.02142875,-0.09511779,0.107353024,-0.075190194,-0.25629777,0.2814464,0.352317,0.3749049,0.5801248,0.17752138,-0.18424387,-0.008002303,0.5983761,-0.37781155,0.13711001,0.18224435,-0.14385808,-0.043160167,0.26141074,0.05421245,0.14275546,0.028619433
0,0.06213018,0.05325444,0.07100592,0.07692308,0.020710059,0.03550296,0.07100592,0.06213018,0.02366864,0.05325444,0.0739645,0.082840234,0.0295858,0.04733728,0.03846154,0.05325444,0.03254438,0.0147929,0.041420117,0.056213018,0.0,-0.11016514,0.24326217,-0.35606578,0.13530332,0.14588691,-0.008963984,-0.57720685,0.16256145,-0.11704523,0.22344655,0.066387065,-0.8118985,0.18673883,-0.3803394,0.09608568,-0.2676766,-0.052209437,-0.33122244,0.30770472,0.31829542,0.25042665,-0.21598266,0.44195983,0.035873607,0.024285058,0.012494671,0.052012533,-0.16348816,-0.3694536,-0.31274354,0.45061073,0.36264274,-0.17459755,-0.228601,-0.11772201,-0.1979678,-0.24277389,0.2383854,0.08446311,-0.43921062,0.24022219,0.07112711,-0.15352191,0.3508869,-0.08328162,0.1499703,0.43699232,-0.050894614,0.20132092,-0.64276195,-0.30769917,-0.33419976,-0.07957186,0.022943908,-0.097724736,-0.29915532,-0.09676255,-0.057789672,-0.45048958,0.034621928,0.474399,0.3424981,0.011229933,0.3260117,-0.33991525,-0.35650313,-0.104392625,-0.22434531,-0.024972634,0.07078885,-0.4163784,0.2765732,0.1446845,0.5844501,-0.10580404,-0.5333745,-0.30587307,-0.053356003,0.021428753,-0.09511779,0.10735303,-0.07519019,-0.2562978,0.28144643,0.352317,0.3749049,0.5801249,0.1775214,-0.18424387,-0.008002304,0.59837615,-0.37781155,0.13711001,0.18224436,-0.14385808,-0.043160167,0.26141074,0.05421246,0.14275546,0.028619433
0,0.054892603,0.045346063,0.069212414,0.07159905,0.0071599046,0.040572792,0.07637232,0.03818616,0.031026253,0.1026253,0.090692125,0.078758955,0.021479715,0.028639618,0.02386635,0.059665874,0.050119333,0.01909308,0.04295943,0.0477327,0.0,-0.11016514,0.2432622,-0.3560658,0.13530333,0.14588691,-0.0089639835,-0.57720697,0.16256145,-0.11704522,0.22344652,0.06638706,-0.8118986,0.18673882,-0.3803395,0.096085675,-0.2676766,-0.052209437,-0.33122244,0.30770475,0.31829545,0.25042668,-0.21598268,0.4419598,0.035873607,0.02428506,0.01249467,0.052012533,-0.16348816,-0.3694536,-0.31274357,0.4506107,0.36264274,-0.17459753,-0.228601,-0.11772202,-0.1979678,-0.24277388,0.23838541,0.08446312,-0.4392106,0.24022222,0.07112712,-0.15352188,0.3508869,-0.083281636,0.1499703,0.43699235,-0.050894614,0.20132093,-0.642762,-0.30769917,-0.33419976,-0.07957186,0.022943912,-0.09772476,-0.2991554,-0.09676256,-0.05778968,-0.45048964,0.034621928,0.47439906,0.34249812,0.011229933,0.32601172,-0.33991525,-0.35650316,-0.10439265,-0.22434531,-0.024972634,0.07078886,-0.4163785,0.2765732,0.14468448,0.5844502,-0.10580405,-0.53337455,-0.30587307,-0.053356,0.021428753,-0.09511781,0.10735303,-0.075190194,-0.2562978,0.28144646,0.352317,0.37490496,0.58012486,0.17752138,-0.18424389,-0.0080023045,0.59837615,-0.37781155,0.13711001,0.18224438,-0.14385809,-0.04316017,0.26141074,0.054212455,0.14275546,0.028619435
0,0.06504065,0.032520324,0.04878049,0.04878049,0.0027100272,0.04065041,0.08130082,0.054200545,0.035230353,0.07046071,0.08130082,0.11111111,0.021680217,0.04065041,0.032520324,0.06775068,0.043360434,0.013550136,0.04065041,0.06775068,0.0,-0.110165134,0.2432622,-0.35606578,0.13530333,0.14588691,-0.008963984,-0.5772069,0.16256143,-0.11704522,0.22344653,0.066387065,-0.8118986,0.18673885,-0.3803394,0.09608569,-0.26767662,-0.05220944,-0.33122244,0.3077047,0.31829545,0.25042668,-0.21598265,0.4419598,0.035873607,0.02428506,0.01249467,0.05201253,-0.16348816,-0.36945358,-0.31274357,0.4506107,0.3626427,-0.17459755,-0.22860098,-0.11772201,-0.1979678,-0.24277389,0.23838542,0.08446311,-0.43921065,0.24022219,0.07112711,-0.1535219,0.3508869,-0.08328162,0.1499703,0.43699235,-0.050894618,0.20132095,-0.6427619,-0.3076992,-0.33419976,-0.07957186,0.02294391,-0.09772474,-0.29915535,-0.09676256,-0.05778967,-0.45048958,0.034621928,0.47439906,0.3424981,0.011229932,0.3260117,-0.33991525,-0.35650313,-0.10439263,-0.22434531,-0.024972633,0.07078885,-0.41637847,0.2765732,0.14468448,0.5844502,-0.10580403,-0.53337455,-0.30587307,-0.053355996,0.021428753,-0.09511779,0.107353024,-0.075190194,-0.2562978,0.28144643,0.352317,0.3749049,0.58012486,0.17752138,-0.18424386,-0.008002304,0.5983761,-0.37781158,0.13711,0.18224436,-0.14385809,-0.043160167,0.2614107,0.05421246,0.14275546,0.028619437
0,0.037406486,0.04488778,0.03990025,0.059850376,0.014962594,0.047381546,0.07730673,0.04987531,0.027431423,0.07730673,0.11221945,0.08977556,0.01745636,0.054862846,0.019950125,0.054862846,0.04488778,0.0024937657,0.06733167,0.059850376,0.0,-0.110165134,0.24326219,-0.3560658,0.13530333,0.14588691,-0.0089639835,-0.5772069,0.16256143,-0.11704523,0.22344652,0.066387065,-0.81189865,0.18673882,-0.38033944,0.09608568,-0.26767662,-0.052209437,-0.33122244,0.30770472,0.31829545,0.25042665,-0.21598266,0.44195986,0.035873603,0.024285061,0.012494669,0.052012533,-0.16348816,-0.36945358,-0.31274357,0.45061067,0.36264277,-0.17459756,-0.22860098,-0.11772202,-0.1979678,-0.24277386,0.23838541,0.084463105,-0.4392106,0.2402222,0.07112712,-0.1535219,0.35088685,-0.083281636,0.1499703,0.43699238,-0.050894618,0.20132093,-0.64276195,-0.3076992,-0.33419976,-0.07957185,0.022943912,-0.09772474,-0.29915535,-0.096762545,-0.05778968,-0.4504896,0.034621928,0.47439912,0.3424981,0.011229933,0.3260117,-0.33991528,-0.35650316,-0.10439265,-0.2243453,-0.02497263,0.07078885,-0.4163785,0.2765732,0.1446845,0.5844501,-0.10580405,-0.5333745,-0.3058731,-0.05335599,0.021428753,-0.09511779,0.10735305,-0.075190194,-0.25629783,0.28144643,0.352317,0.37490496,0.58012486,0.17752141,-0.18424389,-0.0080023045,0.5983761,-0.37781158,0.13711001,0.18224438,-0.14385808,-0.043160163,0.26141074,0.05421246,0.14275546,0.028619435
0,0.048214287,0.060714286,0.046428572,0.05,0.017857144,0.035714287,0.060714286,0.073214285,0.023214286,0.07857143,0.11785714,0.067857146,0.023214286,0.039285716,0.051785715,0.073214285,0.0375,0.005357143,0.04107143,0.048214287,0.0,-0.11016513,0.24326219,-0.35606578,0.13530333,0.14588691,-0.0089639835,-0.5772069,0.16256143,-0.11704521,0.22344652,0.066387065,-0.8118986,0.18673883,-0.38033944,0.096085675,-0.2676766,-0.05220944,-0.33122244,0.3077047,0.31829545,0.25042665,-0.21598268,0.44195986,0.035873603,0.024285061,0.012494669,0.052012533,-0.16348816,-0.3694536,-0.31274357,0.45061067,0.36264277,-0.17459752,-0.22860096,-0.11772202,-0.19796778,-0.24277388,0.23838542,0.08446311,-0.43921062,0.2402222,0.07112711,-0.1535219,0.35088685,-0.083281636,0.1499703,0.43699238,-0.050894614,0.20132092,-0.6427619,-0.30769917,-0.33419976,-0.07957185,0.022943912,-0.097724736,-0.29915535,-0.096762545,-0.05778968,-0.45048958,0.034621928,0.47439903,0.34249806,0.011229932,0.3260117,-0.33991525,-0.3565031,-0.10439265,-0.22434531,-0.024972633,0.07078885,-0.4163785,0.2765732,0.14468448,0.5844502,-0.10580403,-0.5333745,-0.3058731,-0.053355996,0.02142875,-0.0951178,0.10735303,-0.075190194,-0.2562978,0.28144643,0.35231704,0.3749049,0.5801249,0.17752135,-0.18424389,-0.008002304,0.5983761,-0.37781155,0.13711001,0.18224436,-0.14385808,-0.043160167,0.26141074,0.054212455,0.14275546,0.028619437
0,0.08459215,0.0694864,0.04531722,0.042296074,0.018126888,0.03323263,0.10574018,0.06344411,0.01510574,0.06646526,0.09969789,0.0755287,0.036253776,0.021148037,0.018126888,0.04531722,0.04531722,0.003021148,0.051359516,0.06042296,0.0,-0.11016513,0.24326219,-0.35606578,0.13530332,0.14588691,-0.0089639835,-0.5772069,0.16256145,-0.117045216,0.22344653,0.066387065,-0.81189847,0.18673883,-0.38033947,0.096085675,-0.26767656,-0.052209433,-0.33122244,0.3077047,0.31829545,0.25042665,-0.21598265,0.4419598,0.035873603,0.024285054,0.01249467,0.052012533,-0.16348815,-0.3694536,-0.31274357,0.4506107,0.36264274,-0.17459755,-0.22860098,-0.11772202,-0.19796781,-0.24277386,0.2383854,0.08446311,-0.43921065,0.2402222,0.07112711,-0.1535219,0.35088688,-0.08328162,0.1499703,0.43699226,-0.050894607,0.20132092,-0.64276195,-0.30769917,-0.33419976,-0.07957186,0.022943906,-0.09772474,-0.29915535,-0.09676254,-0.05778968,-0.4504896,0.034621928,0.47439897,0.3424981,0.011229933,0.3260117,-0.33991522,-0.35650313,-0.10439263,-0.2243453,-0.024972633,0.07078885,-0.41637844,0.2765732,0.14468448,0.5844502,-0.105804026,-0.53337455,-0.30587307,-0.053356,0.021428753,-0.0951178,0.107353024,-0.075190194,-0.25629777,0.28144643,0.35231698,0.3749049,0.5801248,0.17752138,-0.18424389,-0.0080023045,0.5983761,-0.37781152,0.13711001,0.18224436,-0.14385806,-0.043160167,0.2614107,0.054212455,0.14275546,0.028619433
0,0.0518617,0.06648936,0.025265956,0.04787234,0.007978723,0.04787234,0.11569148,0.07712766,0.019946808,0.087765954,0.091755316,0.057180848,0.029255318,0.02792553,0.030585105,0.050531913,0.054521274,0.0013297872,0.045212764,0.06382979,0.0,-0.11016513,0.2432622,-0.35606578,0.13530335,0.1458869,-0.008963984,-0.5772069,0.16256142,-0.117045194,0.22344653,0.066387065,-0.8118985,0.18673883,-0.3803394,0.096085675,-0.2676766,-0.052209437,-0.33122247,0.3077047,0.31829545,0.25042668,-0.21598263,0.44195977,0.035873596,0.024285058,0.01249467,0.052012533,-0.16348816,-0.36945358,-0.3127436,0.4506107,0.36264274,-0.17459752,-0.22860096,-0.11772202,-0.19796778,-0.24277385,0.23838541,0.084463105,-0.43921056,0.24022219,0.07112711,-0.1535219,0.35088685,-0.08328163,0.14997028,0.43699232,-0.05089461,0.2013209,-0.64276177,-0.30769917,-0.3341997,-0.07957185,0.02294391,-0.097724736,-0.2991553,-0.09676255,-0.057789672,-0.45048955,0.034621928,0.47439903,0.34249806,0.011229932,0.32601166,-0.33991522,-0.3565031,-0.10439264,-0.22434528,-0.02497263,0.07078885,-0.4163784,0.27657318,0.14468446,0.5844501,-0.10580404,-0.5333744,-0.3058731,-0.053355996,0.021428749,-0.09511779,0.107353024,-0.075190194,-0.2562978,0.28144643,0.35231707,0.37490487,0.58012486,0.17752135,-0.18424389,-0.008002304,0.59837615,-0.3778115,0.13711001,0.18224433,-0.14385808,-0.043160163,0.2614107,0.05421246,0.14275548,0.028619435
0,0.08495575,0.051327433,0.03362832,0.06725664,0.007079646,0.040707964,0.06725664,0.07433628,0.017699115,0.053097345,0.11504425,0.07079646,0.017699115,0.044247787,0.03716814,0.07610619,0.051327433,0.028318584,0.0088495575,0.053097345,0.0,-0.11016513,0.24326216,-0.35606578,0.13530333,0.1458869,-0.008963984,-0.57720685,0.16256143,-0.117045216,0.22344652,0.066387065,-0.8118986,0.18673885,-0.38033944,0.096085675,-0.2676766,-0.052209437,-0.33122244,0.3077047,0.31829542,0.25042665,-0.21598266,0.44195983,0.035873603,0.024285061,0.012494668,0.052012533,-0.16348816,-0.36945358,-0.31274357,0.45061067,0.36264277,-0.17459753,-0.22860096,-0.11772202,-0.19796777,-0.24277388,0.23838541,0.08446311,-0.4392106,0.2402222,0.07112712,-0.1535219,0.35088685,-0.083281636,0.14997028,0.43699238,-0.050894618,0.20132093,-0.6427619,-0.30769917,-0.33419973,-0.07957184,0.022943912,-0.097724736,-0.29915532,-0.096762545,-0.05778968,-0.45048958,0.034621928,0.474399,0.34249806,0.011229933,0.32601166,-0.33991528,-0.3565031,-0.10439264,-0.22434531,-0.024972633,0.07078885,-0.4163785,0.27657318,0.14468448,0.5844502,-0.10580404,-0.5333744,-0.3058731,-0.053355996,0.02142875,-0.09511779,0.10735303,-0.075190194,-0.2562978,0.28144643,0.35231707,0.37490487,0.5801249,0.17752135,-0.18424389,-0.008002304,0.59837615,-0.37781155,0.13711,0.18224435,-0.14385808,-0.043160167,0.2614107,0.054212455,0.14275546,0.028619435
0,0.08656717,0.06268657,0.035820898,0.06069652,0.016915424,0.036815923,0.067661695,0.075621895,0.025870647,0.047761194,0.110447764,0.036815923,0.029850747,0.023880597,0.045771148,0.071641795,0.051741295,0.024875622,0.023880597,0.06467662,0.0,-0.110165134,0.24326225,-0.3560658,0.13530335,0.14588693,-0.008963985,-0.57720697,0.16256143,-0.117045194,0.22344656,0.066387065,-0.8118985,0.18673883,-0.3803395,0.096085675,-0.2676766,-0.052209437,-0.3312225,0.30770475,0.31829545,0.2504267,-0.21598266,0.44195983,0.0358736,0.024285054,0.012494671,0.052012544,-0.16348816,-0.36945358,-0.3127436,0.45061073,0.36264277,-0.17459752,-0.228601,-0.117722034,-0.19796778,-0.24277385,0.23838542,0.08446312,-0.43921053,0.24022222,0.07112711,-0.15352188,0.35088688,-0.08328162,0.14997028,0.43699232,-0.050894614,0.20132092,-0.6427619,-0.3076992,-0.3341998,-0.07957186,0.022943912,-0.09772476,-0.2991553,-0.09676255,-0.05778968,-0.45048958,0.034621928,0.47439906,0.34249815,0.011229933,0.32601172,-0.33991525,-0.3565031,-0.10439265,-0.22434528,-0.02497263,0.07078885,-0.41637847,0.27657324,0.14468448,0.5844502,-0.10580407,-0.5333745,-0.3058731,-0.053356,0.021428755,-0.0951178,0.10735302,-0.0751902,-0.2562978,0.28144643,0.35231704,0.37490493,0.5801249,0.1775214,-0.1842439,-0.0080023045,0.5983762,-0.37781152,0.13711002,0.18224436,-0.14385808,-0.043160163,0.2614108,0.054212462,0.1427555,0.028619437
0,0.036217302,0.038229376,0.10060362,0.06841046,0.014084507,0.032193158,0.064386316,0.04426559,0.016096579,0.09657948,0.11066398,0.08249497,0.014084507,0.046277665,0.018108651,0.058350097,0.06639839,0.010060362,0.054325953,0.028169014,0.0,-0.11016512,0.24326216,-0.35606575,0.13530333,0.14588691,-0.008963983,-0.57720685,0.16256142,-0.11704522,0.2234465,0.066387065,-0.8118986,0.18673883,-0.38033944,0.09608568,-0.26767662,-0.052209437,-0.33122244,0.3077047,0.31829545,0.25042662,-0.21598265,0.4419598,0.035873603,0.024285058,0.012494669,0.05201253,-0.16348816,-0.36945358,-0.31274357,0.45061067,0.3626427,-0.17459753,-0.22860096,-0.11772201,-0.19796778,-0.24277386,0.23838538,0.084463105,-0.43921062,0.24022217,0.07112711,-0.1535219,0.35088685,-0.08328162,0.14997026,0.43699232,-0.050894614,0.20132093,-0.6427618,-0.30769914,-0.33419976,-0.07957185,0.022943906,-0.09772474,-0.29915532,-0.096762545,-0.05778967,-0.45048958,0.034621924,0.47439906,0.3424981,0.011229932,0.32601166,-0.33991525,-0.35650313,-0.10439263,-0.2243453,-0.02497263,0.07078885,-0.41637844,0.27657318,0.14468448,0.5844501,-0.105804026,-0.5333744,-0.30587307,-0.05335599,0.02142875,-0.09511779,0.107353024,-0.0751902,-0.2562978,0.28144643,0.352317,0.37490487,0.5801249,0.17752136,-0.18424387,-0.008002303,0.5983761,-0.37781152,0.13711001,0.18224436,-0.14385808,-0.043160167,0.26141074,0.054212455,0.14275545,0.028619431
0,0.052516412,0.05689278,0.043763675,0.07002188,0.01750547,0.04157549,0.09409191,0.043763675,0.015317287,0.05689278,0.10284464,0.06345733,0.032822758,0.05032823,0.030634575,0.04157549,0.054704595,0.010940919,0.05689278,0.06345733,0.0,-0.11016513,0.24326217,-0.35606578,0.13530333,0.14588691,-0.0089639835,-0.57720697,0.16256143,-0.11704523,0.22344653,0.06638706,-0.8118986,0.18673883,-0.38033944,0.09608568,-0.26767662,-0.052209437,-0.33122244,0.30770466,0.31829548,0.25042665,-0.21598265,0.44195986,0.035873607,0.02428506,0.012494669,0.05201253,-0.16348818,-0.3694536,-0.31274357,0.45061067,0.36264274,-0.17459755,-0.228601,-0.11772203,-0.1979678,-0.24277388,0.23838542,0.084463105,-0.43921065,0.24022219,0.07112711,-0.15352188,0.35088685,-0.08328162,0.14997028,0.43699235,-0.050894614,0.20132093,-0.6427619,-0.3076992,-0.33419973,-0.07957186,0.02294391,-0.09772475,-0.2991554,-0.096762545,-0.057789676,-0.45048958,0.034621924,0.47439903,0.34249812,0.011229932,0.3260117,-0.33991525,-0.35650316,-0.10439264,-0.2243453,-0.024972633,0.07078885,-0.41637844,0.2765732,0.14468448,0.5844502,-0.105804026,-0.5333745,-0.3058731,-0.053355996,0.021428753,-0.0951178,0.10735304,-0.075190194,-0.2562978,0.28144643,0.35231704,0.3749049,0.58012486,0.17752135,-0.18424389,-0.0080023045,0.5983761,-0.37781155,0.13711001,0.18224436,-0.14385809,-0.04316017,0.26141074,0.054212455,0.14275545,0.028619437
0,0.059961315,0.056092843,0.042553194,0.0483559,0.007736944,0.056092843,0.08704062,0.032882012,0.017408125,0.05415861,0.1179884,0.08510639,0.042553194,0.0483559,0.03481625,0.042553194,0.03481625,0.011605416,0.056092843,0.06382979,0.0,-0.110165134,0.24326219,-0.3560658,0.13530332,0.14588693,-0.008963984,-0.5772069,0.16256143,-0.11704523,0.22344653,0.06638706,-0.81189865,0.18673883,-0.38033947,0.096085675,-0.2676766,-0.052209437,-0.33122244,0.3077047,0.31829545,0.25042665,-0.21598268,0.44195983,0.035873607,0.024285061,0.012494669,0.052012537,-0.16348816,-0.3694536,-0.31274354,0.45061067,0.36264277,-0.17459755,-0.22860098,-0.11772202,-0.19796778,-0.24277388,0.23838541,0.08446311,-0.43921065,0.24022219,0.071127124,-0.1535219,0.35088688,-0.08328163,0.14997028,0.43699238,-0.050894614,0.20132093,-0.64276195,-0.30769917,-0.33419973,-0.07957185,0.02294391,-0.09772474,-0.29915538,-0.09676255,-0.057789676,-0.45048958,0.034621928,0.47439906,0.3424981,0.011229933,0.3260117,-0.33991525,-0.3565031,-0.10439264,-0.22434531,-0.024972633,0.07078885,-0.4163785,0.2765732,0.1446845,0.58445024,-0.10580403,-0.53337455,-0.3058731,-0.053355996,0.021428753,-0.09511781,0.10735304,-0.075190194,-0.25629783,0.28144643,0.35231707,0.37490493,0.5801249,0.17752138,-0.18424389,-0.008002304,0.59837615,-0.37781158,0.13711001,0.18224436,-0.14385806,-0.043160167,0.26141074,0.054212455,0.14275546,0.028619435
0,0.08207705,0.06867672,0.046901174,0.058626465,0.025125628,0.07035176,0.06365159,0.06700167,0.015075376,0.041876048,0.083752096,0.058626465,0.020100502,0.030150753,0.048576213,0.051926296,0.051926296,0.020100502,0.041876048,0.05360134,0.0,-0.110165134,0.24326216,-0.35606578,0.13530333,0.1458869,-0.008963984,-0.5772069,0.16256143,-0.11704521,0.22344653,0.06638706,-0.8118985,0.18673885,-0.38033938,0.09608568,-0.26767656,-0.052209437,-0.33122244,0.3077047,0.31829542,0.25042668,-0.21598266,0.44195986,0.0358736,0.02428506,0.012494669,0.052012533,-0.16348816,-0.3694536,-0.31274357,0.4506107,0.36264274,-0.17459753,-0.228601,-0.11772202,-0.19796778,-0.24277388,0.2383854,0.08446311,-0.43921062,0.24022219,0.07112712,-0.1535219,0.35088688,-0.08328163,0.14997026,0.43699235,-0.050894618,0.2013209,-0.6427618,-0.30769917,-0.33419967,-0.07957185,0.022943908,-0.09772475,-0.29915532,-0.096762545,-0.057789672,-0.45048955,0.03462193,0.47439903,0.34249812,0.011229932,0.32601166,-0.33991528,-0.35650313,-0.10439263,-0.2243453,-0.02497263,0.07078885,-0.41637847,0.27657318,0.14468448,0.5844502,-0.10580403,-0.5333745,-0.30587304,-0.05335599,0.02142875,-0.09511779,0.10735303,-0.075190194,-0.25629783,0.28144643,0.35231707,0.37490487,0.58012486,0.17752136,-0.18424389,-0.008002304,0.5983762,-0.37781155,0.13711001,0.18224435,-0.14385808,-0.043160167,0.2614107,0.05421246,0.14275546,0.028619433
0,0.10506798,0.06551298,0.027194066,0.05315204,0.023485785,0.043263286,0.088998765,0.05686032,0.033374537,0.040791098,0.11372064,0.039555006,0.018541409,0.039555006,0.035846725,0.074165635,0.042027194,0.008652657,0.03461063,0.055624228,0.0,-0.110165134,0.24326222,-0.3560658,0.13530333,0.1458869,-0.008963985,-0.57720697,0.16256145,-0.11704521,0.22344653,0.066387065,-0.8118985,0.18673883,-0.38033944,0.09608567,-0.2676766,-0.052209437,-0.33122247,0.3077047,0.31829548,0.2504267,-0.21598266,0.44195986,0.035873603,0.024285056,0.012494668,0.052012537,-0.16348816,-0.36945358,-0.3127436,0.45061064,0.3626427,-0.17459752,-0.228601,-0.11772203,-0.1979678,-0.24277386,0.23838542,0.08446311,-0.43921056,0.2402222,0.07112711,-0.15352188,0.35088682,-0.08328162,0.1499703,0.43699232,-0.050894614,0.20132092,-0.6427618,-0.30769917,-0.33419973,-0.07957185,0.022943912,-0.09772474,-0.29915532,-0.096762545,-0.05778968,-0.45048955,0.034621924,0.47439906,0.3424981,0.011229933,0.3260117,-0.33991528,-0.356503,-0.10439265,-0.22434528,-0.024972633,0.07078885,-0.41637844,0.27657318,0.14468446,0.5844502,-0.10580405,-0.5333744,-0.30587307,-0.053355996,0.021428753,-0.0951178,0.10735303,-0.075190194,-0.25629783,0.28144643,0.35231704,0.37490493,0.5801249,0.17752138,-0.1842439,-0.008002304,0.59837615,-0.37781152,0.13711,0.18224433,-0.14385808,-0.043160163,0.26141074,0.05421246,0.14275548,0.028619437
0,0.047923323,0.038338657,0.060702875,0.060702875,0.0031948881,0.062300317,0.07827476,0.047923323,0.022364218,0.06549521,0.092651755,0.08146965,0.017571885,0.055910543,0.027156549,0.07507987,0.047923323,0.0127795525,0.06389776,0.038338657,0.0,-0.11016513,0.24326219,-0.35606578,0.13530333,0.14588691,-0.0089639835,-0.5772069,0.16256143,-0.11704521,0.22344653,0.066387065,-0.8118986,0.18673883,-0.3803394,0.096085675,-0.2676766,-0.05220944,-0.33122244,0.3077047,0.31829545,0.25042665,-0.21598265,0.44195986,0.035873603,0.02428506,0.012494669,0.05201253,-0.16348816,-0.3694536,-0.3127436,0.45061067,0.3626427,-0.17459752,-0.22860096,-0.11772202,-0.19796778,-0.24277386,0.23838542,0.08446311,-0.43921062,0.24022219,0.07112711,-0.1535219,0.35088685,-0.08328163,0.14997028,0.43699235,-0.05089461,0.2013209,-0.6427618,-0.30769917,-0.3341997,-0.07957185,0.022943908,-0.09772474,-0.29915532,-0.096762545,-0.057789676,-0.45048955,0.034621924,0.47439906,0.3424981,0.011229932,0.3260117,-0.33991525,-0.35650313,-0.10439264,-0.2243453,-0.024972633,0.070788845,-0.4163784,0.2765732,0.14468446,0.58445024,-0.105804026,-0.5333745,-0.3058731,-0.05335599,0.02142875,-0.0951178,0.10735304,-0.075190194,-0.25629783,0.2814464,0.35231704,0.37490487,0.58012486,0.17752136,-0.1842439,-0.008002304,0.59837615,-0.37781152,0.13711001,0.18224435,-0.14385808,-0.043160167,0.26141074,0.05421246,0.14275548,0.028619437
